INFO:root:V = 8211  D = 10768
INFO:root:[ iteration ]  step 24
INFO:root:[ iteration ] l2-l1  -887284.991 - -887815.216 = 530.225 
INFO:root:[ iteration ]  step 25
INFO:root:[ iteration ] l2-l1  -886819.647 - -887284.991 = 465.344 
INFO:root:[ iteration ]  step 26
INFO:root:[ iteration ] l2-l1  -886410.824 - -886819.647 = 408.822 
INFO:root:[ iteration ]  step 27
INFO:root:[ iteration ] l2-l1  -886039.331 - -886410.824 = 371.493 
INFO:root:[ iteration ]  step 28
INFO:root:[ iteration ] l2-l1  -885687.928 - -886039.331 = 351.403 
INFO:root:[ iteration ]  step 29
INFO:root:[ iteration ] l2-l1  -885363.218 - -885687.928 = 324.710 
INFO:root:[ iteration ]  step 30
INFO:root:[ iteration ] l2-l1  -885064.008 - -885363.218 = 299.210 
INFO:root:[ iteration ]  step 31
INFO:root:[ iteration ] l2-l1  -884781.398 - -885064.008 = 282.610 
INFO:root:[ iteration ]  step 32
INFO:root:[ iteration ] l2-l1  -884520.175 - -884781.398 = 261.223 
INFO:root:[ iteration ]  step 33
INFO:root:[ iteration ] l2-l1  -884285.018 - -884520.175 = 235.157 
INFO:root:[ iteration ]  step 34
INFO:root:[ iteration ] l2-l1  -884061.912 - -884285.018 = 223.106 
INFO:root:[ iteration ]  step 35
INFO:root:[ iteration ] l2-l1  -883853.228 - -884061.912 = 208.684 
INFO:root:[ iteration ]  step 36
INFO:root:[ iteration ] l2-l1  -883668.185 - -883853.228 = 185.043 
INFO:root:[ iteration ]  step 37
INFO:root:[ iteration ] l2-l1  -883485.504 - -883668.185 = 182.682 
INFO:root:[ iteration ]  step 38
INFO:root:[ iteration ] l2-l1  -883310.063 - -883485.504 = 175.441 
INFO:root:[ iteration ]  step 39
INFO:root:[ iteration ] l2-l1  -883149.089 - -883310.063 = 160.973 
INFO:root:[ iteration ]  step 40
INFO:root:[ iteration ] l2-l1  -883004.357 - -883149.089 = 144.732 
INFO:root:[ iteration ]  step 41
INFO:root:[ iteration ] l2-l1  -882869.140 - -883004.357 = 135.216 
INFO:root:[ iteration ]  step 42
INFO:root:[ iteration ] l2-l1  -882736.797 - -882869.140 = 132.344 
INFO:root:[ iteration ]  step 43
INFO:root:[ iteration ] l2-l1  -882613.331 - -882736.797 = 123.466 
INFO:root:[ iteration ]  step 44
INFO:root:[ iteration ] l2-l1  -882493.579 - -882613.331 = 119.752 
INFO:root:[ iteration ]  step 45
INFO:root:[ iteration ] l2-l1  -882373.833 - -882493.579 = 119.746 
INFO:root:[ iteration ]  step 46
INFO:root:[ iteration ] l2-l1  -882258.049 - -882373.833 = 115.784 
INFO:root:[ iteration ]  step 47
INFO:root:[ iteration ] l2-l1  -882153.830 - -882258.049 = 104.219 
INFO:root:[ iteration ]  step 48
INFO:root:[ iteration ] l2-l1  -882056.291 - -882153.830 = 97.539 
INFO:root:[ iteration ]  step 49
INFO:root:[ iteration ] l2-l1  -881960.698 - -882056.291 = 95.593 
INFO:root:[ iteration ]  step 50
INFO:root:[ iteration ] l2-l1  -881872.830 - -881960.698 = 87.868 
INFO:root:[ iteration ]  step 51
INFO:root:[ iteration ] l2-l1  -881789.331 - -881872.830 = 83.499 
INFO:root:[ iteration ]  step 52
INFO:root:[ iteration ] l2-l1  -881702.317 - -881789.331 = 87.015 
INFO:root:[ iteration ]  step 53
INFO:root:[ iteration ] l2-l1  -881618.265 - -881702.317 = 84.051 
INFO:root:[ iteration ]  step 54
INFO:root:[ iteration ] l2-l1  -881541.555 - -881618.265 = 76.711 
INFO:root:[ iteration ]  step 55
INFO:root:[ iteration ] l2-l1  -881470.941 - -881541.555 = 70.614 
INFO:root:[ iteration ]  step 56
INFO:root:[ iteration ] l2-l1  -881402.793 - -881470.941 = 68.148 
INFO:root:[ iteration ]  step 57
INFO:root:[ iteration ] l2-l1  -881334.706 - -881402.793 = 68.087 
INFO:root:[ iteration ]  step 58
INFO:root:[ iteration ] l2-l1  -881268.270 - -881334.706 = 66.436 
INFO:root:[ iteration ]  step 59
INFO:root:[ iteration ] l2-l1  -881202.592 - -881268.270 = 65.678 
INFO:root:[ iteration ]  step 60
INFO:root:[ iteration ] l2-l1  -881140.693 - -881202.592 = 61.899 
INFO:root:[ iteration ]  step 61
INFO:root:[ iteration ] l2-l1  -881086.882 - -881140.693 = 53.811 
INFO:root:[ iteration ]  step 62
INFO:root:[ iteration ] l2-l1  -881039.747 - -881086.882 = 47.136 
INFO:root:[ iteration ]  step 63
INFO:root:[ iteration ] l2-l1  -880990.343 - -881039.747 = 49.404 
INFO:root:[ iteration ]  step 64
INFO:root:[ iteration ] l2-l1  -880937.972 - -880990.343 = 52.370 
INFO:root:[ iteration ]  step 65
INFO:root:[ iteration ] l2-l1  -880888.839 - -880937.972 = 49.133 
INFO:root:[ iteration ]  step 66
INFO:root:[ iteration ] l2-l1  -880844.726 - -880888.839 = 44.113 
INFO:root:[ iteration ]  step 67
INFO:root:[ iteration ] l2-l1  -880802.382 - -880844.726 = 42.344 
INFO:root:[ iteration ]  step 68
INFO:root:[ iteration ] l2-l1  -880760.735 - -880802.382 = 41.647 
INFO:root:[ iteration ]  step 69
INFO:root:[ iteration ] l2-l1  -880713.797 - -880760.735 = 46.938 
INFO:root:[ iteration ]  step 70
INFO:root:[ iteration ] l2-l1  -880674.005 - -880713.797 = 39.792 
INFO:root:[ iteration ]  step 71
INFO:root:[ iteration ] l2-l1  -880638.405 - -880674.005 = 35.600 
INFO:root:[ iteration ]  step 72
INFO:root:[ iteration ] l2-l1  -880601.660 - -880638.405 = 36.745 
INFO:root:[ iteration ]  step 73
INFO:root:[ iteration ] l2-l1  -880566.725 - -880601.660 = 34.935 
INFO:root:[ iteration ]  step 74
INFO:root:[ iteration ] l2-l1  -880530.380 - -880566.725 = 36.345 
INFO:root:[ iteration ]  step 75
INFO:root:[ iteration ] l2-l1  -880490.532 - -880530.380 = 39.848 
INFO:root:[ iteration ]  step 76
INFO:root:[ iteration ] l2-l1  -880449.152 - -880490.532 = 41.379 
INFO:root:[ iteration ]  step 77
INFO:root:[ iteration ] l2-l1  -880410.708 - -880449.152 = 38.444 
INFO:root:[ iteration ]  step 78
INFO:root:[ iteration ] l2-l1  -880376.062 - -880410.708 = 34.647 
INFO:root:[ iteration ]  step 79
INFO:root:[ iteration ] l2-l1  -880348.270 - -880376.062 = 27.791 
INFO:root:[ iteration ]  step 80
INFO:root:[ iteration ] l2-l1  -880324.016 - -880348.270 = 24.254 
INFO:root:[ iteration ]  step 81
INFO:root:[ iteration ] l2-l1  -880299.524 - -880324.016 = 24.493 
INFO:root:[ iteration ]  step 82
INFO:root:[ iteration ] l2-l1  -880272.629 - -880299.524 = 26.894 
INFO:root:[ iteration ]  step 83
INFO:root:[ iteration ] l2-l1  -880246.278 - -880272.629 = 26.352 
INFO:root:[ iteration ]  step 84
INFO:root:[ iteration ] l2-l1  -880223.038 - -880246.278 = 23.239 
INFO:root:[ iteration ]  step 85
INFO:root:[ iteration ] l2-l1  -880202.222 - -880223.038 = 20.816 
INFO:root:[ iteration ]  step 86
INFO:root:[ iteration ] l2-l1  -880181.829 - -880202.222 = 20.393 
INFO:root:[ iteration ]  step 87
INFO:root:[ iteration ] l2-l1  -880160.742 - -880181.829 = 21.087 
INFO:root:[ iteration ]  step 88
INFO:root:[ iteration ] l2-l1  -880137.257 - -880160.742 = 23.485 
INFO:root:[ iteration ]  step 89
INFO:root:[ iteration ] l2-l1  -880115.168 - -880137.257 = 22.089 
INFO:root:[ iteration ]  step 90
INFO:root:[ iteration ] l2-l1  -880090.738 - -880115.168 = 24.430 
INFO:root:[ iteration ]  step 91
INFO:root:[ iteration ] l2-l1  -880064.183 - -880090.738 = 26.555 
INFO:root:[ iteration ]  step 92
INFO:root:[ iteration ] l2-l1  -880038.400 - -880064.183 = 25.783 
INFO:root:[ iteration ]  step 93
INFO:root:[ iteration ] l2-l1  -880016.491 - -880038.400 = 21.909 
INFO:root:[ iteration ]  step 94
INFO:root:[ iteration ] l2-l1  -879994.697 - -880016.491 = 21.793 
INFO:root:[ iteration ]  step 95
INFO:root:[ iteration ] l2-l1  -879975.188 - -879994.697 = 19.509 
INFO:root:[ iteration ] End EM 
INFO:root:z = 31 eps = -879975.188126
INFO:root:Topic 0
INFO:root:classification : 0.181842 
INFO:root:environments : 0.058001 
INFO:root:document : 0.054344 
INFO:root:network : 0.045983 
INFO:root:interactive : 0.044938 
INFO:root:structured : 0.037622 
INFO:root:neural : 0.036055 
INFO:root:complexity : 0.033442 
INFO:root:modelling : 0.033442 
INFO:root:case : 0.028328 
INFO:root:Topic 1
INFO:root:systems : 0.233190 
INFO:root:multi-agent : 0.119596 
INFO:root:intelligent : 0.072958 
INFO:root:control : 0.050794 
INFO:root:answering : 0.031400 
INFO:root:coordination : 0.029139 
INFO:root:question : 0.025397 
INFO:root:research : 0.024473 
INFO:root:fuzzy : 0.024473 
INFO:root:open : 0.020318 
INFO:root:Topic 2
INFO:root:reasoning : 0.123120 
INFO:root:probabilistic : 0.097078 
INFO:root:programming : 0.092125 
INFO:root:logic : 0.074424 
INFO:root:programs : 0.036652 
INFO:root:functions : 0.025270 
INFO:root:representations : 0.018326 
INFO:root:challenges : 0.015354 
INFO:root:propagation : 0.013868 
INFO:root:roles : 0.013373 
INFO:root:Topic 3
INFO:root:based : 0.172417 
INFO:root:logic : 0.064345 
INFO:root:recognition : 0.056170 
INFO:root:detection : 0.052751 
INFO:root:theory : 0.049820 
INFO:root:plan : 0.035167 
INFO:root:belief : 0.024317 
INFO:root:first-order : 0.017584 
INFO:root:revision : 0.016118 
INFO:root:hash : 0.015141 
INFO:root:Topic 4
INFO:root:planning : 0.205915 
INFO:root:approach : 0.192754 
INFO:root:description : 0.044580 
INFO:root:application : 0.044155 
INFO:root:logics : 0.033116 
INFO:root:cooperative : 0.024625 
INFO:root:estimation : 0.022502 
INFO:root:real-time : 0.019955 
INFO:root:maximum : 0.016134 
INFO:root:similarity : 0.015516 
INFO:root:Topic 5
INFO:root:algorithms : 0.077799 
INFO:root:hierarchical : 0.062657 
INFO:root:multiple : 0.062135 
INFO:root:classifiers : 0.059524 
INFO:root:mobile : 0.055869 
INFO:root:kernel : 0.042816 
INFO:root:strategies : 0.042816 
INFO:root:comparison : 0.033417 
INFO:root:human : 0.025585 
INFO:root:robots : 0.023496 
INFO:root:Topic 6
INFO:root:modeling : 0.132555 
INFO:root:conceptual : 0.060495 
INFO:root:plans : 0.049819 
INFO:root:evaluating : 0.040033 
INFO:root:flexible : 0.040033 
INFO:root:grammars : 0.037364 
INFO:root:experiments : 0.028468 
INFO:root:texts : 0.027578 
INFO:root:business : 0.022900 
INFO:root:creating : 0.016903 
INFO:root:Topic 7
INFO:root:web : 0.266279 
INFO:root:data : 0.183537 
INFO:root:semantic : 0.143520 
INFO:root:mining : 0.071008 
INFO:root:services : 0.042123 
INFO:root:annotation : 0.023469 
INFO:root:gene : 0.018955 
INFO:root:extracting : 0.014617 
INFO:root:expression : 0.013540 
INFO:root:relations : 0.013161 
INFO:root:Topic 8
INFO:root:ontology : 0.102905 
INFO:root:applications : 0.078541 
INFO:root:automated : 0.055954 
INFO:root:rules : 0.055441 
INFO:root:relational : 0.055441 
INFO:root:representation : 0.043120 
INFO:root:problems : 0.039527 
INFO:root:temporal : 0.031224 
INFO:root:concept : 0.029260 
INFO:root:space : 0.028747 
INFO:root:Topic 9
INFO:root:support : 0.121274 
INFO:root:vector : 0.090103 
INFO:root:efficient : 0.064236 
INFO:root:machines : 0.059494 
INFO:root:study : 0.048285 
INFO:root:conditional : 0.033627 
INFO:root:regression : 0.029316 
INFO:root:random : 0.028453 
INFO:root:training : 0.026729 
INFO:root:fields : 0.022849 
INFO:root:Topic 10
INFO:root:language : 0.128791 
INFO:root:evaluation : 0.065789 
INFO:root:service : 0.065789 
INFO:root:generation : 0.051657 
INFO:root:natural : 0.048506 
INFO:root:finding : 0.023974 
INFO:root:supporting : 0.023974 
INFO:root:tools : 0.022301 
INFO:root:personal : 0.018956 
INFO:root:browsing : 0.015611 
INFO:root:Topic 11
INFO:root:information : 0.237571 
INFO:root:extraction : 0.102629 
INFO:root:integration : 0.064194 
INFO:root:database : 0.036798 
INFO:root:integrating : 0.035164 
INFO:root:building : 0.030257 
INFO:root:queries : 0.029367 
INFO:root:sources : 0.028622 
INFO:root:problem : 0.023258 
INFO:root:interfaces : 0.020035 
INFO:root:Topic 12
INFO:root:algorithm : 0.117417 
INFO:root:fast : 0.051821 
INFO:root:prediction : 0.041981 
INFO:root:filtering : 0.041325 
INFO:root:features : 0.034766 
INFO:root:optimal : 0.034766 
INFO:root:genetic : 0.034766 
INFO:root:parallel : 0.033454 
INFO:root:searching : 0.024270 
INFO:root:functions : 0.021895 
INFO:root:Topic 13
INFO:root:management : 0.106219 
INFO:root:architecture : 0.096198 
INFO:root:complex : 0.042087 
INFO:root:constraints : 0.038079 
INFO:root:resource : 0.026722 
INFO:root:autonomous : 0.023662 
INFO:root:team : 0.023026 
INFO:root:resources : 0.022714 
INFO:root:personalized : 0.019216 
INFO:root:incomplete : 0.018037 
INFO:root:Topic 14
INFO:root:knowledge : 0.204219 
INFO:root:design : 0.075397 
INFO:root:discovery : 0.073674 
INFO:root:databases : 0.046531 
INFO:root:domain : 0.031021 
INFO:root:acquisition : 0.030590 
INFO:root:object : 0.029728 
INFO:root:results : 0.026281 
INFO:root:unsupervised : 0.024558 
INFO:root:implementation : 0.019819 
INFO:root:Topic 15
INFO:root:clustering : 0.100249 
INFO:root:decision : 0.085697 
INFO:root:computing : 0.046352 
INFO:root:hybrid : 0.043118 
INFO:root:matching : 0.035572 
INFO:root:documents : 0.034469 
INFO:root:online : 0.030721 
INFO:root:trees : 0.030183 
INFO:root:grid : 0.025332 
INFO:root:sampling : 0.025332 
INFO:root:Topic 16
INFO:root:networks : 0.135195 
INFO:root:bayesian : 0.098426 
INFO:root:combining : 0.044688 
INFO:root:case-based : 0.042425 
INFO:root:graph : 0.036768 
INFO:root:task : 0.032809 
INFO:root:role : 0.031677 
INFO:root:knowledge-based : 0.024324 
INFO:root:refinement : 0.022061 
INFO:root:web-based : 0.020364 
INFO:root:Topic 17
INFO:root:agent : 0.177291 
INFO:root:performance : 0.045634 
INFO:root:context : 0.044585 
INFO:root:semantics : 0.041962 
INFO:root:social : 0.038291 
INFO:root:communication : 0.037242 
INFO:root:languages : 0.034094 
INFO:root:discovering : 0.024653 
INFO:root:agent-oriented : 0.024653 
INFO:root:svm : 0.022555 
INFO:root:Topic 18
INFO:root:models : 0.148693 
INFO:root:structure : 0.049395 
INFO:root:markov : 0.045321 
INFO:root:statistical : 0.044812 
INFO:root:linear : 0.041247 
INFO:root:time : 0.031063 
INFO:root:hidden : 0.025461 
INFO:root:ranking : 0.024952 
INFO:root:translation : 0.023424 
INFO:root:discriminative : 0.023424 
INFO:root:Topic 19
INFO:root:analysis : 0.160765 
INFO:root:automatic : 0.090118 
INFO:root:induction : 0.050065 
INFO:root:virtual : 0.046171 
INFO:root:collaborative : 0.032279 
INFO:root:robust : 0.029483 
INFO:root:content : 0.025589 
INFO:root:computer : 0.018357 
INFO:root:perspective : 0.016132 
INFO:root:trust : 0.016132 
INFO:root:Topic 20
INFO:root:domains : 0.060364 
INFO:root:patterns : 0.054402 
INFO:root:heterogeneous : 0.038752 
INFO:root:tool : 0.038007 
INFO:root:extended : 0.029064 
INFO:root:practical : 0.026828 
INFO:root:biological : 0.025338 
INFO:root:bioinformatics : 0.023847 
INFO:root:analyzing : 0.019376 
INFO:root:architectures : 0.018631 
INFO:root:Topic 21
INFO:root:system : 0.175973 
INFO:root:methods : 0.068001 
INFO:root:multiagent : 0.053467 
INFO:root:agent-based : 0.044642 
INFO:root:inductive : 0.041527 
INFO:root:survey : 0.039451 
INFO:root:exploiting : 0.028550 
INFO:root:objects : 0.023359 
INFO:root:evolutionary : 0.021283 
INFO:root:behavior : 0.021283 
INFO:root:Topic 22
INFO:root:model : 0.128821 
INFO:root:search : 0.090542 
INFO:root:text : 0.087966 
INFO:root:selection : 0.085390 
INFO:root:feature : 0.067355 
INFO:root:dynamic : 0.062200 
INFO:root:xml : 0.042327 
INFO:root:incremental : 0.031285 
INFO:root:categorization : 0.026500 
INFO:root:boosting : 0.023188 
INFO:root:Topic 23
INFO:root:agents : 0.190007 
INFO:root:software : 0.060200 
INFO:root:engineering : 0.043269 
INFO:root:robot : 0.030100 
INFO:root:process : 0.023516 
INFO:root:logical : 0.022575 
INFO:root:composition : 0.022105 
INFO:root:autonomous : 0.020496 
INFO:root:rule : 0.018976 
INFO:root:monitoring : 0.018813 
INFO:root:Topic 24
INFO:root:framework : 0.144476 
INFO:root:environment : 0.058297 
INFO:root:interface : 0.046891 
INFO:root:semi-supervised : 0.039921 
INFO:root:processes : 0.038214 
INFO:root:construction : 0.033584 
INFO:root:owl : 0.033584 
INFO:root:tracking : 0.018376 
INFO:root:high : 0.018376 
INFO:root:support : 0.015649 
INFO:root:Topic 25
INFO:root:large : 0.061828 
INFO:root:parsing : 0.051375 
INFO:root:interaction : 0.041408 
INFO:root:games : 0.040840 
INFO:root:local : 0.035168 
INFO:root:computational : 0.032899 
INFO:root:sets : 0.027794 
INFO:root:protocols : 0.024958 
INFO:root:general : 0.022122 
INFO:root:ensembles : 0.022122 
INFO:root:Topic 26
INFO:root:method : 0.059316 
INFO:root:inference : 0.053773 
INFO:root:state : 0.035932 
INFO:root:approximate : 0.034221 
INFO:root:visual : 0.032510 
INFO:root:tree : 0.028909 
INFO:root:querying : 0.026806 
INFO:root:scalable : 0.022243 
INFO:root:actions : 0.022243 
INFO:root:abstraction : 0.019962 
INFO:root:Topic 27
INFO:root:retrieval : 0.135458 
INFO:root:user : 0.113357 
INFO:root:image : 0.048480 
INFO:root:sequential : 0.029943 
INFO:root:feedback : 0.028517 
INFO:root:relevance : 0.022101 
INFO:root:class : 0.022101 
INFO:root:utility : 0.019962 
INFO:root:scientific : 0.019962 
INFO:root:implicit : 0.018536 
INFO:root:Topic 28
INFO:root:adaptive : 0.108909 
INFO:root:distributed : 0.085530 
INFO:root:query : 0.079256 
INFO:root:techniques : 0.057591 
INFO:root:development : 0.055880 
INFO:root:processing : 0.054740 
INFO:root:formal : 0.039344 
INFO:root:optimization : 0.037633 
INFO:root:kernels : 0.034212 
INFO:root:methodology : 0.024519 
INFO:root:Topic 29
INFO:root:ontologies : 0.103486 
INFO:root:negotiation : 0.076288 
INFO:root:word : 0.039139 
INFO:root:sense : 0.035822 
INFO:root:disambiguation : 0.032505 
INFO:root:approaches : 0.031179 
INFO:root:action : 0.030515 
INFO:root:partial : 0.027862 
INFO:root:representing : 0.017248 
INFO:root:cognitive : 0.014594 
INFO:root:Topic 30
INFO:root:learning : 0.524511 
INFO:root:machine : 0.078550 
INFO:root:reinforcement : 0.053211 
INFO:root:active : 0.035474 
INFO:root:improving : 0.032940 
INFO:root:stochastic : 0.017737 
INFO:root:navigation : 0.015503 
INFO:root:sequences : 0.012247 
INFO:root:link : 0.011825 
INFO:root:policies : 0.010135 
INFO:root:[ iteration ]  step 1
INFO:root:[ iteration ] l2-l1  -996265.573 - -417914.511 = -578351.062 
INFO:root:[ iteration ]  step 2
INFO:root:[ iteration ] l2-l1  -990063.100 - -996265.573 = 6202.473 
INFO:root:[ iteration ]  step 3
INFO:root:[ iteration ] l2-l1  -980335.376 - -990063.100 = 9727.723 
INFO:root:[ iteration ]  step 4
INFO:root:[ iteration ] l2-l1  -966504.246 - -980335.376 = 13831.130 
INFO:root:[ iteration ]  step 5
INFO:root:[ iteration ] l2-l1  -950924.317 - -966504.246 = 15579.929 
INFO:root:[ iteration ]  step 6
INFO:root:[ iteration ] l2-l1  -937021.563 - -950924.317 = 13902.754 
INFO:root:[ iteration ]  step 7
INFO:root:[ iteration ] l2-l1  -926251.836 - -937021.563 = 10769.727 
INFO:root:[ iteration ]  step 8
INFO:root:[ iteration ] l2-l1  -918297.604 - -926251.836 = 7954.232 
INFO:root:[ iteration ]  step 9
INFO:root:[ iteration ] l2-l1  -912376.790 - -918297.604 = 5920.814 
INFO:root:[ iteration ]  step 10
INFO:root:[ iteration ] l2-l1  -907861.462 - -912376.790 = 4515.328 
INFO:root:[ iteration ]  step 11
INFO:root:[ iteration ] l2-l1  -904325.539 - -907861.462 = 3535.924 
INFO:root:[ iteration ]  step 12
INFO:root:[ iteration ] l2-l1  -901484.709 - -904325.539 = 2840.830 
INFO:root:[ iteration ]  step 13
INFO:root:[ iteration ] l2-l1  -899159.920 - -901484.709 = 2324.789 
INFO:root:[ iteration ]  step 14
INFO:root:[ iteration ] l2-l1  -897230.348 - -899159.920 = 1929.572 
INFO:root:[ iteration ]  step 15
INFO:root:[ iteration ] l2-l1  -895580.875 - -897230.348 = 1649.473 
INFO:root:[ iteration ]  step 16
INFO:root:[ iteration ] l2-l1  -894166.283 - -895580.875 = 1414.592 
INFO:root:[ iteration ]  step 17
INFO:root:[ iteration ] l2-l1  -892954.413 - -894166.283 = 1211.870 
INFO:root:[ iteration ]  step 18
INFO:root:[ iteration ] l2-l1  -891911.440 - -892954.413 = 1042.973 
INFO:root:[ iteration ]  step 19
INFO:root:[ iteration ] l2-l1  -891006.935 - -891911.440 = 904.505 
INFO:root:[ iteration ]  step 20
INFO:root:[ iteration ] l2-l1  -890213.254 - -891006.935 = 793.680 
INFO:root:[ iteration ]  step 21
INFO:root:[ iteration ] l2-l1  -889494.042 - -890213.254 = 719.212 
INFO:root:[ iteration ]  step 22
INFO:root:[ iteration ] l2-l1  -888853.240 - -889494.042 = 640.802 
INFO:root:[ iteration ]  step 23
INFO:root:[ iteration ] l2-l1  -888281.892 - -888853.240 = 571.348 
INFO:root:[ iteration ]  step 24
INFO:root:[ iteration ] l2-l1  -887769.179 - -888281.892 = 512.713 
INFO:root:[ iteration ]  step 25
INFO:root:[ iteration ] l2-l1  -887316.692 - -887769.179 = 452.486 
INFO:root:[ iteration ]  step 26
INFO:root:[ iteration ] l2-l1  -886909.470 - -887316.692 = 407.223 
INFO:root:[ iteration ]  step 27
INFO:root:[ iteration ] l2-l1  -886532.028 - -886909.470 = 377.442 
INFO:root:[ iteration ]  step 28
INFO:root:[ iteration ] l2-l1  -886178.664 - -886532.028 = 353.363 
INFO:root:[ iteration ]  step 29
INFO:root:[ iteration ] l2-l1  -885853.645 - -886178.664 = 325.019 
INFO:root:[ iteration ]  step 30
INFO:root:[ iteration ] l2-l1  -885555.745 - -885853.645 = 297.901 
INFO:root:[ iteration ]  step 31
INFO:root:[ iteration ] l2-l1  -885275.725 - -885555.745 = 280.020 
INFO:root:[ iteration ]  step 32
INFO:root:[ iteration ] l2-l1  -885015.538 - -885275.725 = 260.187 
INFO:root:[ iteration ]  step 33
INFO:root:[ iteration ] l2-l1  -884773.649 - -885015.538 = 241.889 
INFO:root:[ iteration ]  step 34
INFO:root:[ iteration ] l2-l1  -884542.920 - -884773.649 = 230.729 
INFO:root:[ iteration ]  step 35
INFO:root:[ iteration ] l2-l1  -884319.499 - -884542.920 = 223.422 
INFO:root:[ iteration ]  step 36
INFO:root:[ iteration ] l2-l1  -884105.170 - -884319.499 = 214.328 
INFO:root:[ iteration ]  step 37
INFO:root:[ iteration ] l2-l1  -883908.792 - -884105.170 = 196.378 
INFO:root:[ iteration ]  step 38
INFO:root:[ iteration ] l2-l1  -883729.795 - -883908.792 = 178.997 
INFO:root:[ iteration ]  step 39
INFO:root:[ iteration ] l2-l1  -883564.239 - -883729.795 = 165.556 
INFO:root:[ iteration ]  step 40
INFO:root:[ iteration ] l2-l1  -883408.443 - -883564.239 = 155.797 
INFO:root:[ iteration ]  step 41
INFO:root:[ iteration ] l2-l1  -883260.218 - -883408.443 = 148.224 
INFO:root:[ iteration ]  step 42
INFO:root:[ iteration ] l2-l1  -883119.843 - -883260.218 = 140.375 
INFO:root:[ iteration ]  step 43
INFO:root:[ iteration ] l2-l1  -882991.400 - -883119.843 = 128.443 
INFO:root:[ iteration ]  step 44
INFO:root:[ iteration ] l2-l1  -882863.716 - -882991.400 = 127.684 
INFO:root:[ iteration ]  step 45
INFO:root:[ iteration ] l2-l1  -882735.617 - -882863.716 = 128.099 
INFO:root:[ iteration ]  step 46
INFO:root:[ iteration ] l2-l1  -882617.018 - -882735.617 = 118.599 
INFO:root:[ iteration ]  step 47
INFO:root:[ iteration ] l2-l1  -882505.960 - -882617.018 = 111.058 
INFO:root:[ iteration ]  step 48
INFO:root:[ iteration ] l2-l1  -882397.390 - -882505.960 = 108.570 
INFO:root:[ iteration ]  step 49
INFO:root:[ iteration ] l2-l1  -882292.904 - -882397.390 = 104.486 
INFO:root:[ iteration ]  step 50
INFO:root:[ iteration ] l2-l1  -882200.445 - -882292.904 = 92.459 
INFO:root:[ iteration ]  step 51
INFO:root:[ iteration ] l2-l1  -882115.285 - -882200.445 = 85.160 
INFO:root:[ iteration ]  step 52
INFO:root:[ iteration ] l2-l1  -882032.568 - -882115.285 = 82.717 
INFO:root:[ iteration ]  step 53
INFO:root:[ iteration ] l2-l1  -881945.915 - -882032.568 = 86.653 
INFO:root:[ iteration ]  step 54
INFO:root:[ iteration ] l2-l1  -881859.125 - -881945.915 = 86.790 
INFO:root:[ iteration ]  step 55
INFO:root:[ iteration ] l2-l1  -881781.439 - -881859.125 = 77.686 
INFO:root:[ iteration ]  step 56
INFO:root:[ iteration ] l2-l1  -881714.918 - -881781.439 = 66.521 
INFO:root:[ iteration ]  step 57
INFO:root:[ iteration ] l2-l1  -881652.181 - -881714.918 = 62.736 
INFO:root:[ iteration ]  step 58
INFO:root:[ iteration ] l2-l1  -881592.889 - -881652.181 = 59.292 
INFO:root:[ iteration ]  step 59
INFO:root:[ iteration ] l2-l1  -881530.176 - -881592.889 = 62.714 
INFO:root:[ iteration ]  step 60
INFO:root:[ iteration ] l2-l1  -881474.777 - -881530.176 = 55.399 
INFO:root:[ iteration ]  step 61
INFO:root:[ iteration ] l2-l1  -881432.408 - -881474.777 = 42.368 
INFO:root:[ iteration ]  step 62
INFO:root:[ iteration ] l2-l1  -881390.154 - -881432.408 = 42.255 
INFO:root:[ iteration ]  step 63
INFO:root:[ iteration ] l2-l1  -881341.323 - -881390.154 = 48.831 
INFO:root:[ iteration ]  step 64
INFO:root:[ iteration ] l2-l1  -881292.272 - -881341.323 = 49.050 
INFO:root:[ iteration ]  step 65
INFO:root:[ iteration ] l2-l1  -881246.789 - -881292.272 = 45.484 
INFO:root:[ iteration ]  step 66
INFO:root:[ iteration ] l2-l1  -881200.925 - -881246.789 = 45.863 
INFO:root:[ iteration ]  step 67
INFO:root:[ iteration ] l2-l1  -881154.545 - -881200.925 = 46.380 
INFO:root:[ iteration ]  step 68
INFO:root:[ iteration ] l2-l1  -881110.353 - -881154.545 = 44.193 
INFO:root:[ iteration ]  step 69
INFO:root:[ iteration ] l2-l1  -881068.508 - -881110.353 = 41.844 
INFO:root:[ iteration ]  step 70
INFO:root:[ iteration ] l2-l1  -881029.118 - -881068.508 = 39.390 
INFO:root:[ iteration ]  step 71
INFO:root:[ iteration ] l2-l1  -880993.875 - -881029.118 = 35.243 
INFO:root:[ iteration ]  step 72
INFO:root:[ iteration ] l2-l1  -880959.628 - -880993.875 = 34.247 
INFO:root:[ iteration ]  step 73
INFO:root:[ iteration ] l2-l1  -880920.548 - -880959.628 = 39.080 
INFO:root:[ iteration ]  step 74
INFO:root:[ iteration ] l2-l1  -880881.289 - -880920.548 = 39.260 
INFO:root:[ iteration ]  step 75
INFO:root:[ iteration ] l2-l1  -880845.728 - -880881.289 = 35.561 
INFO:root:[ iteration ]  step 76
INFO:root:[ iteration ] l2-l1  -880810.888 - -880845.728 = 34.839 
INFO:root:[ iteration ]  step 77
